yyyyq,dsr,dsr_demean,mdsr,cdsr,f,f_demean,Rfree,Index,D12,E12,SP500,dp,dy,ep,cay_ll,cay_goyal,ERP,ERP4,ERP8,ERP12,ERP16,ERP24,ERP50,sp1,sp4,sp8,sp12,sp16,sp24,sp50,ik,b/m,tbl,AAA,BAA,lty,ntis,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,D3,E3,y
19124,NaN,NaN,NaN,NaN,NaN,NaN,0.01196685,9.38,0.48,0.7,0,0.051172708,0.048681542,0.074626866,NaN,NaN,-0.01196685,0.007620936,0.014096794,0.035762611,0.045625974,0.043011466,0.055945692,0,0.019054414,0.024639,0.045407655,0.054416956,0.052214441,0.065697011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002362723,NaN,NaN,NaN,NaN,NaN,NaN
19131,NaN,NaN,NaN,NaN,NaN,NaN,0.010351935,8.8,0.48,0.683,-0.010660981,0.054545455,0.051172708,0.077613636,NaN,NaN,-0.021012916,0.007464894,0.015687708,0.048306082,0.050334313,0.04814671,0.057938083,-0.010660981,0.018761331,0.026103843,0.057436138,0.058807452,0.057353698,0.067593065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0034072,NaN,NaN,0.002710673,NaN,NaN,NaN,NaN,NaN,NaN
19132,NaN,NaN,NaN,NaN,NaN,NaN,0.011300096,8.12,0.48,0.665,-0.022727273,0.0591133,0.054545455,0.081896552,NaN,NaN,-0.034027369,0.033896919,0.028371034,0.050916148,0.051829118,0.052694339,0.060603545,-0.022727273,0.044591999,0.03837184,0.05966949,0.060130651,0.06191183,0.070209988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.50E-05,NaN,NaN,0.003926465,NaN,NaN,NaN,NaN,NaN,NaN
19133,NaN,NaN,NaN,NaN,NaN,NaN,0.012115032,8.53,0.48,0.648,0.109605911,0.056271981,0.0591133,0.075967175,NaN,NaN,0.097490879,0.048366458,0.046519893,0.059460023,0.055754943,0.062070937,0.063801902,0.109605911,0.058086317,0.055991481,0.067788438,0.063934296,0.071274235,0.073357843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.020396414,NaN,NaN,0.001788462,NaN,NaN,NaN,NaN,NaN,NaN
19134,NaN,NaN,NaN,NaN,NaN,NaN,0.011418684,8.04,0.48,0.63,-0.001172333,0.059701493,0.056271981,0.078358209,NaN,NaN,-0.012591017,0.020572652,0.049833448,0.05829432,0.047241304,0.059093441,0.061089948,-0.001172333,0.030223585,0.058584275,0.06620447,0.055272532,0.068245505,0.070560589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006655626,NaN,NaN,0.002249744,NaN,NaN,NaN,NaN,NaN,NaN
19141,NaN,NaN,NaN,NaN,NaN,NaN,0.007946509,8.32,0.465,0.603,0.092661692,0.055889423,0.057835821,0.072475962,NaN,NaN,0.084715183,0.023910523,0.068726676,0.064624119,0.042492749,0.061181697,0.063821796,0.092661692,0.033446356,0.076773541,0.072156159,0.050496665,0.070329128,0.073210563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.013344431,NaN,NaN,0.001804544,NaN,NaN,NaN,NaN,NaN,NaN
19142,NaN,NaN,NaN,NaN,NaN,NaN,0.007399213,8.13,0.45,0.575,0.03125,0.055350554,0.054086538,0.070725707,NaN,NaN,0.023850787,0.022845149,0.059425762,0.057806518,0.04695214,0.058441673,0.064794154,0.03125,0.032151681,0.067208235,0.065310201,0.055183251,0.067752791,0.074194991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003269295,NaN,NaN,0.002032892,NaN,NaN,NaN,NaN,NaN,NaN
19143,NaN,NaN,NaN,NaN,NaN,NaN,0.011839327,7.68,0.435,0.548,-0.001845018,0.056640625,0.053505535,0.071354167,NaN,NaN,-0.013684345,0.044673328,0.065006805,0.058217771,0.051580742,0.055743588,0.065327818,-0.001845018,0.053896645,0.072639499,0.065883622,0.060098258,0.065345364,0.07473417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02670027,NaN,NaN,0.005177115,NaN,NaN,NaN,NaN,NaN,NaN
19144,NaN,NaN,NaN,NaN,NaN,NaN,0.010958284,7.35,0.42,0.52,0.01171875,0.057142857,0.0546875,0.070748299,NaN,NaN,0.000760466,0.079094244,0.077155154,0.056130855,0.057468803,0.058154899,0.067146471,0.01171875,0.086944964,0.084194912,0.063622181,0.066002162,0.067868578,0.076476037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.006568115,NaN,NaN,0.002586008,NaN,NaN,NaN,NaN,NaN,NaN
19151,NaN,NaN,NaN,NaN,NaN,NaN,0.007029303,7.57,0.423,0.61,0.087482993,0.055878468,0.05755102,0.080581242,NaN,NaN,0.08045369,0.11354283,0.084980918,0.048686824,0.064376211,0.054598811,0.06923189,0.087482993,0.120100727,0.09151106,0.056180102,0.072978626,0.064468395,0.07849579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.019813258,NaN,NaN,0.003063898,NaN,NaN,NaN,NaN,NaN,NaN
19152,NaN,NaN,NaN,NaN,NaN,NaN,0.007066352,8.04,0.425,0.7,0.118229855,0.052860697,0.056142668,0.087064677,NaN,NaN,0.111163503,0.096006375,0.075287202,0.054987803,0.064855992,0.054161438,0.071713596,0.118229855,0.102264789,0.081889462,0.06286044,0.073681825,0.064298552,0.08097091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016716812,NaN,NaN,0.008303858,NaN,NaN,NaN,NaN,NaN,NaN
19153,NaN,NaN,NaN,NaN,NaN,NaN,0.00634894,8.66,0.428,0.79,0.130348259,0.049422633,0.053233831,0.091224018,NaN,NaN,0.123999319,0.085340282,0.064989992,0.053883213,0.069846459,0.049948545,0.070837077,0.130348259,0.091382352,0.07187711,0.062165462,0.078915612,0.060311019,0.080111564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032949,NaN,NaN,0.004002697,NaN,NaN,NaN,NaN,NaN,NaN
19154,NaN,NaN,NaN,NaN,NaN,NaN,0.005786993,9.48,0.43,0.88,0.144341801,0.04535865,0.04965358,0.092827004,NaN,NaN,0.138554808,0.075216064,0.04464916,0.050260322,0.063723438,0.047677701,0.070753047,0.144341801,0.08144486,0.05196079,0.059021228,0.07307612,0.058270427,0.080064055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.019661181,NaN,NaN,0.00373449,NaN,NaN,NaN,NaN,NaN,NaN
19161,NaN,NaN,NaN,NaN,NaN,NaN,0.005831369,9.17,0.463,1.042,0.016139241,0.050490731,0.048839662,0.113631407,NaN,NaN,0.010307872,0.056419006,0.016258822,0.047987338,0.057409208,0.048810487,0.068695517,0.016139241,0.062921394,0.024219789,0.057271259,0.067106922,0.059568338,0.078086785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.019261769,NaN,NaN,0.003306403,NaN,NaN,NaN,NaN,NaN,NaN
19162,NaN,NaN,NaN,NaN,NaN,NaN,0.006200981,9.36,0.495,1.205,0.074700109,0.052884615,0.053980371,0.128739316,NaN,NaN,0.068499128,0.054568028,0.034478517,0.054472531,0.057949628,0.05315826,0.07139791,0.074700109,0.061514134,0.043158266,0.06415417,0.068025069,0.064042929,0.080901051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.025187502,NaN,NaN,0.003997356,NaN,NaN,NaN,NaN,NaN,NaN
19163,NaN,NaN,NaN,NaN,NaN,NaN,0.007095844,9.68,0.528,1.368,0.090598291,0.054545455,0.056410256,0.141322314,NaN,NaN,0.083502447,0.044639702,0.038154678,0.064681852,0.051111979,0.056398619,0.073399391,0.090598291,0.052371868,0.047557016,0.074760031,0.061698296,0.067363456,0.082991513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.030619925,NaN,NaN,0.002302376,NaN,NaN,NaN,NaN,NaN,NaN
19164,NaN,NaN,NaN,NaN,NaN,NaN,0.006881358,9.8,0.56,1.53,0.070247934,0.057142857,0.05785124,0.156122449,NaN,NaN,0.063366576,0.014082256,0.037782451,0.059892563,0.048654771,0.058034945,0.073191334,0.070247934,0.02247672,0.047809411,0.07028654,0.059705411,0.069052038,0.082871539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.035679509,NaN,NaN,0.00822634,NaN,NaN,NaN,NaN,NaN,NaN
19171,NaN,NaN,NaN,NaN,NaN,NaN,0.007606243,9.31,0.593,1.468,0.010510204,0.063694952,0.060510204,0.157679914,NaN,NaN,0.002903961,-0.023901362,0.043771504,0.057739275,0.039407757,0.056072226,0.074034179,0.010510204,-0.014481815,0.054446191,0.068502098,0.050947062,0.067182804,0.083816756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040116357,NaN,NaN,0.007476578,NaN,NaN,NaN,NaN,NaN,NaN
19172,NaN,NaN,NaN,NaN,NaN,NaN,0.009345216,9.04,0.625,1.405,0.038131042,0.069137168,0.067132116,0.155420354,NaN,NaN,0.028785826,0.014389006,0.054424783,0.059076828,0.043598557,0.061050724,0.076267013,0.038131042,0.024802398,0.065474188,0.070195381,0.055503096,0.072273542,0.086126465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.076495096,NaN,NaN,0.004286175,NaN,NaN,NaN,NaN,NaN,NaN
19173,NaN,NaN,NaN,NaN,NaN,NaN,0.009745039,8.12,0.658,1.343,-0.028982301,0.081034483,0.072787611,0.165394089,NaN,NaN,-0.03872734,0.031669654,0.074702926,0.053269404,0.042427822,0.056932757,0.07040717,-0.028982301,0.042742165,0.085954113,0.064807106,0.054527973,0.068166191,0.080231219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.022858838,NaN,NaN,0.005244362,NaN,NaN,NaN,NaN,NaN,NaN
19174,NaN,NaN,NaN,NaN,NaN,NaN,0.01098169,6.8,0.69,1.28,-0.077586207,0.101470588,0.084975369,0.188235294,NaN,NaN,-0.088567897,0.061482647,0.082797717,0.060178943,0.049191971,0.059802349,0.075382003,-0.077586207,0.073142103,0.09419145,0.072114974,0.061425245,0.071047448,0.08515865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.032509439,NaN,NaN,0.018554453,NaN,NaN,NaN,NaN,NaN,NaN
19181,NaN,NaN,NaN,NaN,NaN,NaN,0.011581625,7.28,0.66,1.208,0.167647059,0.090659341,0.097058824,0.165934066,NaN,NaN,0.156065434,0.111444371,0.098559594,0.060510797,0.06508632,0.067843113,0.074111367,0.167647059,0.123374198,0.109994055,0.072756688,0.077242613,0.079034808,0.08376288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.024143722,NaN,NaN,0.004696366,NaN,NaN,NaN,NaN,NaN,NaN
19182,NaN,NaN,NaN,NaN,NaN,NaN,0.01198169,7.45,0.63,1.135,0.10989011,0.084563758,0.086538462,0.152348993,NaN,NaN,0.09790842,0.094460559,0.081420739,0.053335074,0.062498131,0.064306718,0.070029613,0.10989011,0.106145978,0.092891872,0.065736663,0.07448526,0.07538772,0.079537994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.049572994,NaN,NaN,0.003147453,NaN,NaN,NaN,NaN,NaN,NaN
19183,NaN,NaN,NaN,NaN,NaN,NaN,0.012092818,7.54,0.6,1.063,0.09261745,0.079575597,0.080536913,0.140981432,NaN,NaN,0.080524632,0.117736199,0.064069279,0.046013878,0.06552059,0.062223992,0.065555271,0.09261745,0.129166061,0.075839576,0.058456576,0.077266676,0.073059924,0.074898018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.067252478,NaN,NaN,0.002052422,NaN,NaN,NaN,NaN,NaN,NaN
19184,NaN,NaN,NaN,NaN,NaN,NaN,0.012063175,7.9,0.57,0.99,0.123342175,0.072151899,0.075596817,0.125316456,NaN,NaN,0.111279,0.104112786,0.05952709,0.045095079,0.068161192,0.06427064,0.066861437,0.123342175,0.115240798,0.07160141,0.057519626,0.079673351,0.074825622,0.076031328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.048437102,NaN,NaN,0.005465017,NaN,NaN,NaN,NaN,NaN,NaN
19191,NaN,NaN,NaN,NaN,NaN,NaN,0.010603991,8.12,0.56,0.975,0.098734177,0.068965517,0.070886076,0.120073892,NaN,NaN,0.088130186,0.085674816,0.03504401,0.049633636,0.062222586,0.065942884,0.063457967,0.098734177,0.096613911,0.047447933,0.061865418,0.07355111,0.076262941,0.072414095,NaN,NaN,NaN,0.0539,0.0715,0.0473,NaN,-0.008428167,NaN,NaN,0.002571108,NaN,NaN,NaN,NaN,NaN,NaN
19192,NaN,NaN,NaN,NaN,NaN,NaN,0.010959467,9.21,0.55,0.96,0.201970443,0.059717698,0.06773399,0.104234528,NaN,NaN,0.191010976,0.068380919,0.032772331,0.051843988,0.064363695,0.065233342,0.055927752,0.201970443,0.079637766,0.045532005,0.063931687,0.075673219,0.07540115,0.0646943,NaN,NaN,NaN,0.054,0.0704,0.0469,NaN,0.034423084,NaN,NaN,0.004763049,NaN,NaN,NaN,NaN,NaN,NaN
19193,NaN,NaN,NaN,NaN,NaN,NaN,0.010885414,9.01,0.54,0.945,0.036916395,0.059933407,0.058631922,0.104883463,NaN,NaN,0.026030981,0.01040236,0.010152718,0.048115387,0.048047672,0.060926747,0.050401039,0.036916395,0.02251309,0.023101833,0.059966881,0.05927223,0.070935827,0.059068897,NaN,NaN,NaN,0.056,0.0727,0.0473,NaN,0.050729975,NaN,NaN,0.0087699,NaN,NaN,NaN,NaN,NaN,NaN
19194,NaN,NaN,NaN,NaN,NaN,NaN,0.011307508,8.92,0.53,0.93,0.048834628,0.05941704,0.058823529,0.10426009,NaN,NaN,0.03752712,0.014941395,0.015586226,0.056177327,0.048304665,0.06451963,0.049595506,0.048834628,0.027962022,0.02865904,0.067817536,0.059475447,0.07440536,0.058158156,NaN,NaN,NaN,0.0573,0.0777,0.049,NaN,0.063108475,NaN,NaN,0.008436735,NaN,NaN,NaN,NaN,NaN,NaN
19201,NaN,NaN,NaN,NaN,NaN,NaN,0.011875,8.67,0.525,0.898,0.030829596,0.060553633,0.058856502,0.103575548,NaN,NaN,0.018954596,-0.015586796,0.031613046,0.054405176,0.052484872,0.068201438,0.042754092,0.030829596,-0.001718046,0.044491171,0.06586351,0.063555185,0.077981646,0.051107592,NaN,NaN,0.0475,0.0592,0.0797,0.0509,NaN,0.042009373,NaN,NaN,0.010659611,NaN,NaN,NaN,NaN,NaN,NaN
19202,NaN,NaN,NaN,NaN,NaN,NaN,0.014375,7.92,0.52,0.865,-0.026528258,0.065656566,0.059976932,0.109217172,NaN,NaN,-0.040903258,-0.002836256,0.043575523,0.063024621,0.055749707,0.065823879,0.061470565,-0.026528258,0.011426244,0.056078648,0.074351704,0.066635645,0.075436379,0.069588065,NaN,NaN,0.0575,0.0638,0.0839,0.0554,NaN,0.060245804,NaN,NaN,0.007411788,NaN,NaN,NaN,NaN,NaN,NaN
19203,NaN,NaN,NaN,NaN,NaN,NaN,0.014525,7.87,0.515,0.833,0.058712121,0.065438374,0.065025253,0.105844981,NaN,NaN,0.044187121,0.009903076,0.066971901,0.06059611,0.061301348,0.072694904,0.06057871,0.058712121,0.023690576,0.078693776,0.071525277,0.071670098,0.082013654,0.06841071,NaN,NaN,0.0581,0.0622,0.0814,0.0543,NaN,-0.043476202,NaN,NaN,0.004279798,NaN,NaN,NaN,NaN,NaN,NaN
19204,NaN,NaN,NaN,NaN,NaN,NaN,0.0147,6.81,0.51,0.8,-0.069885642,0.074889868,0.06480305,0.117474302,NaN,NaN,-0.084585642,0.016231057,0.076795293,0.059425755,0.066642415,0.076409321,0.058016937,-0.069885642,0.029356057,0.087745293,0.069979922,0.076437728,0.085479113,0.065625437,NaN,NaN,0.0588,0.0626,0.0856,0.054,NaN,-0.033608424,NaN,NaN,0.011056603,NaN,NaN,NaN,NaN,NaN,NaN
19211,NaN,NaN,NaN,NaN,NaN,NaN,0.01345,6.88,0.498,0.673,0.083406755,0.072383721,0.073127753,0.097819767,NaN,NaN,0.069956755,0.078812887,0.089401163,0.075175428,0.08139232,0.082039304,0.078611132,0.083406755,0.090700387,0.099654288,0.085312928,0.090670445,0.090816387,0.085929132,NaN,0.636219641,0.0538,0.0608,0.0855,0.0527,NaN,-0.055838931,NaN,NaN,0.004082493,NaN,NaN,NaN,NaN,NaN,NaN
19212,NaN,NaN,NaN,NaN,NaN,NaN,0.012475,6.55,0.485,0.545,0.02252907,0.074045802,0.070494186,0.083206107,NaN,NaN,0.01005407,0.089987302,0.095955059,0.075278362,0.081463847,0.08234312,0.07606426,0.02252907,0.100731052,0.105814434,0.085038778,0.090335722,0.09089312,0.08311526,NaN,0.704163623,0.0499,0.0618,0.0856,0.0527,NaN,-0.036761956,NaN,NaN,0.006839492,NaN,NaN,NaN,NaN,NaN,NaN
19213,NaN,NaN,NaN,NaN,NaN,NaN,0.011875,6.61,0.473,0.418,0.081374046,0.071558245,0.07221374,0.063237519,NaN,NaN,0.069499046,0.124040725,0.085942627,0.078434105,0.086313761,0.086300508,0.077293236,0.081374046,0.133696975,0.095442627,0.087663272,0.094852824,0.094650508,0.084109236,NaN,0.678109173,0.0475,0.0593,0.0834,0.0512,NaN,-0.005755425,NaN,NaN,0.005569828,NaN,NaN,NaN,NaN,NaN,NaN
19214,NaN,NaN,NaN,NaN,NaN,NaN,0.00975,7.31,0.46,0.29,0.175491679,0.062927497,0.069591528,0.039671683,NaN,NaN,0.165741679,0.137359529,0.081023104,0.083446202,0.088986332,0.091927173,0.078055611,0.175491679,0.146134529,0.090291854,0.092131618,0.09727852,0.100061548,0.084646111,NaN,0.596534654,0.039,0.055,0.0761,0.0447,NaN,-0.01336795,NaN,NaN,0.002527308,NaN,NaN,NaN,NaN,NaN,NaN
19221,NaN,NaN,NaN,NaN,NaN,NaN,0.008875,7.74,0.473,0.39,0.123529412,0.061111111,0.064705882,0.050387597,NaN,NaN,0.114654412,0.099989438,0.073356698,0.082252131,0.086495634,0.087827001,0.073812347,0.123529412,0.108608188,0.082619198,0.090660465,0.094726884,0.095885334,0.080215347,NaN,0.521055587,0.0355,0.0523,0.0745,0.0441,NaN,-0.03504564,NaN,NaN,0.002368586,NaN,NaN,NaN,NaN,NaN,NaN
19222,NaN,NaN,NaN,NaN,NaN,NaN,0.008125,8.45,0.485,0.49,0.154392765,0.05739645,0.062661499,0.057988166,NaN,NaN,0.146267765,0.101922816,0.067923892,0.078622696,0.076948057,0.088041309,0.07097461,0.154392765,0.110897816,0.077192642,0.086870612,0.085115245,0.096070476,0.07721061,NaN,0.499300549,0.0325,0.0508,0.0697,0.0424,NaN,0.001998,NaN,NaN,0.003640945,NaN,NaN,NaN,NaN,NaN,NaN
19223,NaN,NaN,NaN,NaN,NaN,NaN,0.00835,9.06,0.498,0.59,0.13112426,0.054966887,0.058934911,0.065121413,NaN,NaN,0.12277426,0.047844528,0.055630795,0.073738106,0.075556406,0.083433415,0.069905887,0.13112426,0.057188278,0.06464642,0.081904773,0.083673594,0.091532373,0.075990887,NaN,0.477759473,0.0334,0.0493,0.0675,0.0419,NaN,-0.006042113,NaN,NaN,0.003816627,NaN,NaN,NaN,NaN,NaN,NaN
19224,NaN,NaN,NaN,NaN,NaN,NaN,0.009125,8.78,0.51,0.69,0.025386313,0.05808656,0.056291391,0.078587699,NaN,NaN,0.016261313,0.02468668,0.056489538,0.072861933,0.076216335,0.084377301,0.066221849,0.025386313,0.03444918,0.065130163,0.080993183,0.084346022,0.092604385,0.072147349,NaN,0.472649486,0.0365,0.0508,0.0702,0.0432,NaN,0.014022067,NaN,NaN,0.004886943,NaN,NaN,NaN,NaN,NaN,NaN
19231,NaN,NaN,NaN,NaN,NaN,NaN,0.0103,9.43,0.515,0.763,0.132687927,0.054612937,0.058656036,0.080911983,NaN,NaN,0.122387927,0.046723959,0.073383478,0.0819977,0.078358375,0.09072363,0.071083928,0.132687927,0.056630209,0.081686603,0.090099783,0.086397437,0.099014255,0.076834428,NaN,0.50209205,0.0412,0.0513,0.0709,0.0438,NaN,-0.001998063,NaN,NaN,0.001616929,NaN,NaN,NaN,NaN,NaN,NaN
19232,NaN,NaN,NaN,NaN,NaN,NaN,0.0096,8.34,0.52,0.835,-0.060445387,0.06235012,0.05514316,0.100119904,NaN,NaN,-0.070045387,0.033924967,0.066972635,0.068623137,0.07553715,0.088669949,0.072145231,-0.060445387,0.043487467,0.07485701,0.076521054,0.083432463,0.097010574,0.077699731,NaN,0.583710407,0.0384,0.0515,0.0721,0.0434,NaN,0.011877278,NaN,NaN,0.006703548,NaN,NaN,NaN,NaN,NaN,NaN
19233,NaN,NaN,NaN,NaN,NaN,NaN,0.010025,8.15,0.525,0.908,0.040167866,0.064417178,0.06294964,0.111411043,NaN,NaN,0.030142866,0.063417061,0.086684895,0.084793699,0.086479449,0.095984708,0.077524834,0.040167866,0.072104561,0.09426302,0.092502032,0.094254449,0.104425333,0.082894834,NaN,0.586563601,0.0401,0.0512,0.0738,0.0436,NaN,0.011692015,NaN,NaN,0.004563896,NaN,NaN,NaN,NaN,NaN,NaN
19234,NaN,NaN,NaN,NaN,NaN,NaN,0.0097,8.55,0.53,0.98,0.114110429,0.061988304,0.065030675,0.114619883,NaN,NaN,0.104410429,0.088292396,0.09694956,0.093392887,0.097379207,0.099501491,0.079875491,0.114110429,0.095811146,0.104265185,0.100978303,0.104946395,0.108001491,0.085054991,NaN,0.540201005,0.0388,0.0509,0.0738,0.0435,NaN,0.003872241,NaN,NaN,0.002812534,NaN,NaN,NaN,NaN,NaN,NaN
19241,NaN,NaN,NaN,NaN,NaN,NaN,0.008925,8.7,0.535,0.968,0.080116959,0.061494253,0.062573099,0.111264368,NaN,NaN,0.071191959,0.100042998,0.09963457,0.08890318,0.095062152,0.08414246,0.078407309,0.080116959,0.106742998,0.10683457,0.096319847,0.102518402,0.092553919,0.083402809,NaN,0.594559725,0.0357,0.051,0.0708,0.0428,NaN,-0.011609319,NaN,NaN,0.003042928,NaN,NaN,NaN,NaN,NaN,NaN
19242,NaN,NaN,NaN,NaN,NaN,NaN,0.0061,8.63,0.54,0.955,0.054022989,0.062572422,0.062068966,0.110660487,NaN,NaN,0.047922989,0.100020303,0.085972223,0.089407878,0.098100018,0.089926724,0.079374392,0.054022989,0.106226553,0.093037848,0.096747461,0.105509393,0.098273599,0.084199392,NaN,0.57383003,0.0244,0.0499,0.0682,0.0398,NaN,-0.0039139,NaN,NaN,0.00259472,NaN,NaN,NaN,NaN,NaN,NaN
19243,NaN,NaN,NaN,NaN,NaN,NaN,0.00535,9.25,0.545,0.943,0.134994206,0.058918919,0.063151796,0.101945946,NaN,NaN,0.129644206,0.10995273,0.095482018,0.094166911,0.097334725,0.081592445,0.080770956,0.134994206,0.11642148,0.102700768,0.101637745,0.10497535,0.089882028,0.085479956,NaN,0.536060489,0.0214,0.0495,0.0673,0.0392,NaN,0.003910048,NaN,NaN,0.001940978,NaN,NaN,NaN,NaN,NaN,NaN
19244,NaN,NaN,NaN,NaN,NaN,NaN,0.006425,10.16,0.55,0.93,0.157837838,0.054133858,0.059459459,0.091535433,NaN,NaN,0.151412838,0.105606725,0.095943132,0.100408144,0.098321183,0.074189675,0.079893647,0.157837838,0.112719225,0.103561882,0.107991477,0.106341495,0.082440717,0.084514647,NaN,0.45888308,0.0257,0.0495,0.0646,0.0396,NaN,0.009748436,NaN,NaN,0.003142936,NaN,NaN,NaN,NaN,NaN,NaN
19251,NaN,NaN,NaN,NaN,NaN,NaN,0.00695,10.39,0.563,1.01,0.078051181,0.054186718,0.055413386,0.097208855,NaN,NaN,0.071101181,0.099226142,0.083333272,0.09340187,0.099393706,0.06263878,0.074972391,0.078051181,0.106926142,0.091108272,0.101110203,0.107678081,0.07077628,0.079482891,NaN,0.52248394,0.0278,0.0491,0.0636,0.0396,NaN,-1.12E-05,NaN,NaN,0.005062998,NaN,NaN,NaN,NaN,NaN,NaN
19252,NaN,NaN,NaN,NaN,NaN,NaN,0.00715,10.8,0.575,1.09,0.094802695,0.053240741,0.055341675,0.100925926,NaN,NaN,0.087652695,0.071924142,0.084101665,0.097459923,0.099518607,0.065752602,0.072404997,0.094802695,0.079849142,0.092007915,0.105270339,0.108087357,0.073744269,0.076791997,NaN,0.465613312,0.0286,0.0483,0.0618,0.0379,NaN,0.013463478,NaN,NaN,0.002108136,NaN,NaN,NaN,NaN,NaN,NaN
19253,NaN,NaN,NaN,NaN,NaN,NaN,0.007925,11.51,0.588,1.17,0.120185185,0.051086012,0.054444444,0.101650738,NaN,NaN,0.112260185,0.081011306,0.086274002,0.093128724,0.100634614,0.05964647,0.067143536,0.120185185,0.088980056,0.094245877,0.101159974,0.109506489,0.067397512,0.071393036,NaN,0.425205632,0.0317,0.0487,0.062,0.0385,NaN,0.009446623,NaN,NaN,0.002377681,NaN,NaN,NaN,NaN,NaN,NaN
19254,NaN,NaN,NaN,NaN,NaN,NaN,0.008775,12.46,0.6,1.25,0.134665508,0.048154093,0.052128584,0.100321027,NaN,NaN,0.125890508,0.086279539,0.097808854,0.095892669,0.100777456,0.042953106,0.062486749,0.134665508,0.094404539,0.105627604,0.104215586,0.109869643,0.050420814,0.066581749,NaN,0.389378271,0.0351,0.0485,0.0615,0.038,NaN,0.014958115,NaN,NaN,0.003979691,NaN,NaN,NaN,NaN,NaN,NaN
19261,NaN,NaN,NaN,NaN,NaN,NaN,0.00785,11.46,0.623,1.248,-0.030256822,0.054363002,0.05,0.108900524,NaN,NaN,-0.038106822,0.067440401,0.090489733,0.099449561,0.076396405,0.034152472,0.068907616,-0.030256822,0.075290401,0.098202233,0.107928727,0.085413593,0.041505597,0.072829616,NaN,0.494090844,0.0314,0.0479,0.0605,0.0371,NaN,-0.009333618,0.024369707,0.020230952,0.007971624,NaN,-0.09070672,-0.101126236,NaN,NaN,NaN
19262,NaN,NaN,NaN,NaN,NaN,NaN,0.007325,12.32,0.645,1.245,0.131326353,0.052353896,0.056282723,0.101055195,NaN,NaN,0.124001353,0.096279189,0.110227813,0.108716762,0.091903974,0.035146686,0.071984091,0.131326353,0.104166689,0.117980938,0.117500095,0.100891474,0.042407103,0.075753091,NaN,0.453476215,0.0293,0.0472,0.058,0.0368,NaN,-0.003846726,0.01284488,0.014548337,0.002757962,NaN,0.112068783,0.096658923,NaN,NaN,NaN
19263,NaN,NaN,NaN,NaN,NaN,NaN,0.00855,13.4,0.668,1.242,0.141883117,0.049850746,0.054220779,0.092686567,NaN,NaN,0.133333117,0.091536698,0.099187433,0.107175717,0.074647658,0.017290648,0.071920865,0.141883117,0.099511698,0.107249933,0.116348633,0.083472658,0.024281273,0.075544865,NaN,0.43871294,0.0342,0.0472,0.0579,0.0372,NaN,-0.00951123,0.00420152,0.015882793,0.002592286,NaN,0.085808488,0.074611708,NaN,NaN,NaN
19264,NaN,NaN,NaN,NaN,NaN,NaN,0.007675,13.49,0.69,1.24,0.058208955,0.051148999,0.051492537,0.091919941,NaN,NaN,0.050533955,0.109338169,0.100699234,0.105610095,0.063312947,0.051517529,0.066663755,0.058208955,0.116850669,0.109121109,0.115024678,0.071880135,0.058155029,0.070118255,NaN,0.441475827,0.0307,0.0468,0.0568,0.0354,0.05088521,0.007604603,0.034368833,0.02114184,0.003164354,NaN,0.021893825,0.006347552,NaN,NaN,NaN
19271,NaN,NaN,NaN,NaN,NaN,NaN,0.008,13.93,0.71,1.208,0.085248332,0.050969131,0.052631579,0.086719311,NaN,NaN,0.077248332,0.113539066,0.115454141,0.07938174,0.052291534,0.045849613,0.066398388,0.085248332,0.121114066,0.124247891,0.08878799,0.060610284,0.052171488,0.069700888,NaN,0.469765117,0.032,0.0462,0.0554,0.0331,0.046369916,-0.020867485,0.04208006,0.020942711,0.001681422,NaN,0.050114651,0.037461408,NaN,NaN,NaN
